Column1;V1;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;-log10
66648;Tpgs2;2,246286062;0,315481721;0,891160962;0,354012052;0,723329851;0,999924868;0,140663612
66653;Brf2;8,863740993;0,117004106;0,459657535;0,254546258;0,799073572;0,999924868;0,097413233
66656;Eef1d;49,7516016;0,162090573;0,245460812;0,660352139;0,509027878;0,999924868;0,293258432
66658;Ccdc51;8,496720803;-0,005524291;0,468806337;-0,011783738;0,990598155;0,999924868;0,004102485
66659;Acp6;24,07715836;-0,048771751;0,299752348;-0,162706818;0,870749278;0,999924868;0,060106877
66660;Sltm;20,35868411;0,050935318;0,312777082;0,162848625;0,870637622;0,999924868;0,06016257
66661;Srp72;66,14595902;-0,03546182;0,204007827;-0,173825784;0,86200238;0,999924868;0,064491535
66663;Uba5;20,06160322;-0,003716051;0,330089904;-0,011257694;0,991017849;0,999924868;0,003918523
66664;Tmem41a;28,7623628;0,056825929;0,329194339;0,172621222;0,862949169;0,999924868;0,064014785
66665;Msantd3;3,395793777;0,10356494;0,761948248;0,135921226;0,891883555;0,999924868;0,049691844
66667;Hspbap1;4,496759564;0,15685712;0,63441222;0,247247949;0,804716339;0,999924868;0,094357181
666680;Gm8234;1,00072068;-0,003947934;1,29958104;-0,003037851;0,997576149;0,999924868;0,001053943
666704;Samd1;22,47172466;0,188369656;0,300868194;0,62608697;0,531257898;0,999924868;0,2746946
66671;Ccnh;14,37701468;-0,027728102;0,365363871;-0,075891747;0,939505223;0,999924868;0,027100801
66674;Spryd7;8,402303114;-0,133297009;0,481581824;-0,276789951;0,781941398;0,999924868;0,106825794
66676;Tmed7;24,34528459;-0,225859097;0,291666817;-0,77437365;0,438709862;0,999924868;0,357822603
66679;Rae1;45,48044747;0,074956843;0,216103628;0,346856015;0,728699493;0,999924868;0,137451533
66680;Oser1;12,48235371;-0,003227666;0,391872612;-0,00823652;0,993428282;0,999924868;0,00286348
66681;Pgm2;64,35062396;-0,099306536;0,184237023;-0,539015091;0,589876442;0,999924868;0,229238948
66682;Trappc5;22,73543868;0,057978966;0,297793039;0,194695504;0,845631332;0,999924868;0,072818934
66684;Tceal8;0,127473127;0,717371092;3,533811541;0,20300208;0,839133407;0,999924868;0,076168989
66686;Dcbld1;9,051477653;-0,121929895;0,60729911;-0,200774038;0,840875264;0,999924868;0,075268423
66687;Tbc1d15;19,6986835;-0,058529592;0,356073758;-0,164374909;0,869436014;0,999924868;0,060762374
66689;Klhl28;1,634918401;-0,225099967;1,056556102;-0,213050652;0,831287455;0,999924868;0,080248774
66690;Tmem186;10,20161846;0,137130993;0,472576807;0,290177155;0,771680712;0,999924868;0,112562355
66691;Gapvd1;16,00713232;-0,003616312;0,344755672;-0,010489492;0,991630749;0,999924868;0,003650015
666919;Gm8363;1,497100528;0,480704198;1,101612239;0,436364249;0,662572473;0,999924868;0,178766611
66694;Uqcrfs1;172,1441453;-0,038900452;0,186383827;-0,208711519;0,834673447;0,999924868;0,078483402
66700;Chmp3;54,59728891;0,036537068;0,206912431;0,176582276;0,859836517;0,999924868;0,065584114
66701;Spryd4;23,83533133;0,100790318;0,296848709;0,339534298;0,734207264;0,999924868;0,134181323
667034;Pnp2;54,61654077;0,068396448;0,198787671;0,344067858;0,730795255;0,999924868;0,136204281
66704;Rbm4b;2,001441361;-0,003948234;0,933195766;-0,004230874;0,996624261;0,999924868;0,001468545
66705;Dnase1l2;0,754359828;-0,001418354;1,593540363;-0,000890065;0,999289831;0,999924868;0,000308532
66706;Ndufaf3;19,95384279;0,193977477;0,353734551;0,548370173;0,583437752;0,999924868;0,234005472
66707;Nkapl;0,255308691;-1,466411348;3,53142959;-0,415245812;0,677961965;0,999924868;0,16879467
66711;Sbds;50,21612498;0,119286571;0,214617394;0,555810362;0,578340501;0,999924868;0,237816393
667118;Zbed6;5,017637751;-0,291602784;0,622076706;-0,468756958;0,639243369;0,999924868;0,194333768
66713;Actr2;86,48811347;-0,103904271;0,212466028;-0,48903946;0,624813761;0,999924868;0,204249414
66714;4921524J17Rik;8,2582446;-0,000283016;0,483191301;-0,000585722;0,999532661;0,999924868;0,00020301
667213;Gm10416;0,746390902;-0,005191939;1,593262631;-0,003258684;0,997399951;0,999924868;0,001130657
66724;Tab3;5,016499586;-0,002109613;0,614872238;-0,003430979;0,997262481;0,999924868;0,00119052
667250;Gm12657;28,94456374;-0,104211858;0,27877455;-0,373821277;0,708537288;0,999924868;0,149637289
667281;H60b;0,126975896;-0,725301429;3,533811541;-0,205246211;0,837379767;0,999924868;0,077077537
66730;4921531C22Rik;0,632434532;0,578194293;1,833377665;0,315371079;0,752479923;0,999924868;0,123505083
667338;Gm8580;11,7321089;0,178904396;0,406546279;0,440059116;0,659894292;0,999924868;0,180525628
66734;Map1lc3a;10,84338238;-0,004090823;0,570556202;-0,007169887;0,994279307;0,999924868;0,002491599
66736;Emc2;37,43329547;0,121430334;0,238497918;0,509146305;0,610649677;0,999924868;0,214207869
667373;Ifit1bl1;1,721765995;-0,422993076;1,4941444;-0,283100533;0,777099773;0,999924868;0,109523218
667410;Gm8615;1,00072068;-0,003947934;1,29958104;-0,003037851;0,997576149;0,999924868;0,001053943
66743;Rnf220;14,35892793;0,171070019;0,366837867;0,466336858;0,6409744;0,999924868;0,193159316
66752;4933404O12Rik;0,49058498;-0,004231589;2,173676044;-0,001946743;0,998446725;0,999924868;0,000675103
66753;Erlec1;7,765597806;-0,189367437;0,491038207;-0,385647053;0,699758081;0,999924868;0,155052078
66756;Cfap97;5,249343681;-0,140374216;0,587185985;-0,239062613;0,811057032;0,999924868;0,090948606
66757;Adat2;9,252115099;0,074654693;0,447670042;0,166762763;0,867556719;0,999924868;0,061702122
66768;Pacrgl;3,371068762;0,101631281;0,731110084;0,139009546;0,889442606;0,999924868;0,050882071
66771;Gid4;8,251505722;-0,090709229;0,471180764;-0,192514713;0,847339044;0,999924868;0,071942781
667754;Ces2d-ps;6,817143765;-0,268566332;0,68268968;-0,393394451;0,694028167;0,999924868;0,158622903
66776;Pisd-ps3;21,33170222;0,06289021;0,345641692;0,181952038;0,855620366;0,999924868;0,067718887
667766;Gm8801;6,004204838;-0,003973603;0,552145082;-0,007196665;0,994257942;0,999924868;0,002500931
667768;Gm11240;0,12406202;-0,725301429;3,533811541;-0,205246211;0,837379767;0,999924868;0,077077537
667803;H2-T-ps;7,661707079;-0,05141779;0,521385403;-0,098617625;0,921441876;0,999924868;0,035532055
66787;Gskip;10,03193182;-0,003187406;0,443623551;-0,007184934;0,994267301;0,999924868;0,002496843
66789;Alg14;22,06065928;0,076559007;0,328240654;0,233240477;0,815574676;0,999924868;0,088536268
66790;Grtp1;23,79383628;0,010294866;0,334960716;0,030734546;0,97548124;0,999924868;0,010781078
66795;Atg10;3,013123262;-0,242913105;0,787864813;-0,308318255;0,757840177;0,999924868;0,120422375
667962;Zfp966;0,126975896;-0,725301429;3,533811541;-0,205246211;0,837379767;0,999924868;0,077077537
667977;Gm8909;2,502987562;-0,291383343;0,850213317;-0,342717924;0,731810677;0,999924868;0,135601258
66799;Ube2w;7,165327231;-0,155726935;0,55531205;-0,280431398;0,779146551;0,999924868;0,108380848
66801;Prkrip1;10,5208814;0,064967562;0,426402128;0,152362189;0,878901278;0,999924868;0,056059904
66805;Tspan1;36,08384737;-0,193977312;0,511906064;-0,378931459;0,704738762;0,999924868;0,151971841
66809;Krt20;11,25975245;0,514499643;0,424245432;1,212740561;0,225229027;0,999924868;0,64737564
66810;Rbm22;13,61092106;0,075800936;0,374094939;0,202624862;0,839428256;0,999924868;0,076016416
668108;Gvin-ps3;6,125333753;0,228760824;1,884470878;0,121392603;0,903380076;0,999924868;0,044129492
66811;Duoxa2;0,49058498;-0,004231589;2,173676044;-0,001946743;0,998446725;0,999924868;0,000675103
668110;Syce1l;0,622488134;-0,582926342;1,832125342;-0,318169466;0,750356393;0,999924868;0,124732413
66812;Ppcdc;7,774278247;0,089288504;0,498377803;0,179158268;0,857813431;0,999924868;0,066607158
668128;Gvin-ps5;7,964479263;0,308838469;1,906174458;0,162020044;0,87129007;0,999924868;0,059837236
66813;Bcl2l14;8,996869279;-0,16443115;0,459215883;-0,358069388;0,720291387;0,999924868;0,142491778
668137;Eif4a3l1;9,860071654;0,105271508;0,440732992;0,23885552;0,811217617;0,999924868;0,090862626
66815;Mcub;0,5101357;-0,00347085;2,16884557;-0,001600321;0,998723129;0,999924868;0,000554892
668158;Ccdc85c;5,981445591;-0,007905872;0,578646432;-0,013662698;0,989099083;0,999924868;0,004760201
66816;Thap2;4,984203992;-0,439182675;0,627253349;-0,700167924;0,483822441;0,999924868;0,315313992
668166;Zxdb;1,747111582;-0,004440514;1,011953555;-0,004388061;0,996498845;0,999924868;0,0015232
66817;Tmem170;6,490877383;-0,225554186;0,535955774;-0,420844772;0,673868436;0,999924868;0,171424886
668171;Zxda;1,491305661;-0,004124662;1,097658592;-0,003757691;0,997001803;0,999924868;0,001304056
668173;Pex10;8,613721998;0,036735771;0,46625136;0,078789627;0,937199955;0,999924868;0,028167741
668178;Mettl7a3;1,00072068;-0,003947934;1,29958104;-0,003037851;0,997576149;0,999924868;0,001053943
66818;Smim7;42,45728179;-0,047084513;0,228528886;-0,206033091;0,836765063;0,999924868;0,077396461
66821;Bcs1l;15,47582221;0,089535416;0,359613534;0,24897677;0,80337875;0,999924868;0,09507966
668212;Efr3b;0,49058498;-0,004231589;2,173676044;-0,001946743;0,998446725;0,999924868;0,000675103
668218;Bin2;0,638468495;-0,597516392;2,084324368;-0,2866715;0,774363862;0,999924868;0,111054923
66822;Fbxo25;12,71252652;-0,060937204;0,408166058;-0,149295129;0,881320758;0,999924868;0,054866
66824;Pycard;30,94520808;-0,097828087;0,642862699;-0,152175709;0,879048352;0,999924868;0,055987236
66825;Rnf186;20,91570153;-0,805546522;1,168839139;-0,689185103;0,490706791;0,999924868;0,309177932
66826;Tafazzin;22,69482181;-0,051656922;0,312327512;-0,165393441;0,868634316;0,999924868;0,061163017
66827;Ttc1;32,64182924;0,052687664;0,248916907;0,211667678;0,832366306;0,999924868;0,079685508
668272;Gm9079;1,249872066;0,001948371;1,192670588;0,00163362;0,99869656;0,999924868;0,000566446
66830;Nacc1;46,76729827;0,088008901;0,211091834;0,416922339;0,676735213;0,999924868;0,169581225
66832;Rsph3a;17,41736621;-0,149239844;0,339414593;-0,439697782;0,660156009;0,999924868;0,180353419
66834;Acot13;53,27004743;-0,131973962;0,237726116;-0,5551513;0,578791176;0,999924868;0,237478098
66836;Tmem223;24,71853947;0,195660153;0,312810917;0,625490169;0,531649399;0,999924868;0,274374673
66838;0610009L18Rik;0,873366798;-0,422549645;1,431695402;-0,295139346;0,767887434;0,999924868;0,114702439
66839;Dele1;9,731156344;0,067963719;0,454240157;0,149620675;0,881063895;0,999924868;0,054992595
66840;Wdr45b;36,84596122;-0,013676308;0,237567024;-0,057568207;0,954092575;0,999924868;0,020409484
66841;Etfdh;13,52948685;-0,002939905;0,378937778;-0,00775828;0,99380985;0,999924868;0,002696703
66844;Ormdl2;35,30696099;0,058151883;0,244166752;0,238164625;0,811753413;0,999924868;0,090575877
66845;Mrpl33;24,04083475;-0,004128482;0,28861199;-0,01430461;0,988586961;0,999924868;0,004985122
66847;Hint3;17,38253154;-0,086687479;0,494622956;-0,175259716;0,860875564;0,999924868;0,06505962
66848;Fuca2;20,84322313;-0,107059758;0,357242542;-0,299683676;0,764418451;0,999924868;0,116668839
668489;Gm9199;2,24804925;-0,004590054;0,891300482;-0,005149839;0,995891041;0,999924868;0,001788175
66849;Ppp1r2;22,95882836;-0,021287895;0,336365592;-0,063287969;0,949537196;0,999924868;0,022488018
668501;Zfp507;7,735336059;-0,003116446;0,493635008;-0,00631326;0,994962781;0,999924868;0,002193165
668526;Scgb2b17;0,255308691;-1,466411348;3,53142959;-0,415245812;0,677961965;0,999924868;0,16879467
66853;Pnpla2;34,70246969;0,067393341;0,256913009;0,262319692;0,793074982;0,999924868;0,10068575
66854;Trim35;12,68913198;-0,033119308;0,436629208;-0,075852251;0,939536646;0,999924868;0,027086276
66855;Tcf25;56,94564562;0,034619373;0,245273756;0,141145853;0,887754721;0,999924868;0,05170701
66857;Plbd1;3,492747021;-0,004024287;0,718346738;-0,005602152;0,995530153;0,999924868;0,001945581
66860;Tanc1;7,283852519;-0,002758013;0,532259094;-0,005181712;0,995865611;0,999924868;0,001799265
66861;Dnajc10;35,30288914;-0,05438797;0,258951449;-0,210031532;0,833643063;0,999924868;0,079019859
66863;Lztr1;25,96121941;0,065177611;0,303469164;0,214775071;0,82994269;0,999924868;0,080951896
66865;Pmpca;70,9027783;0,062234936;0,174024082;0,357622549;0,720625801;0,999924868;0,142290192
66866;Nhlrc2;8,245471759;-0,00315542;0,473020656;-0,006670787;0,994677521;0,999924868;0,002317697
668661;2410002F23Rik;23,34043499;0,382271299;0,303021855;1,261530455;0,207117795;0,999924868;0,683782587
66867;Hmg20a;5,504652372;-0,267009857;0,574028928;-0,465150525;0,641823666;0,999924868;0,192584273
66868;Mfsd1;26,04943767;-0,086318044;0,283702497;-0,304255497;0,760933247;0,999924868;0,11865344
66869;Zfp869;9,11440853;0,035894279;0,452507406;0,079323076;0,936775652;0,999924868;0,028364406
66870;Serbp1;95,91355761;0,065452879;0,204557867;0,319972435;0,748989227;0,999924868;0,125524429
66874;Ncbp3;5,87069365;0,059248925;0,55814856;0,106152608;0,915461272;0,999924868;0,038360024
66875;Swt1;5,493328713;0,128581279;0,578436264;0,222291179;0,824087218;0,999924868;0,084026822
66877;Crnkl1;9,363687708;0,035706175;0,448937749;0,079534803;0,93660725;0,999924868;0,028442485
66878;Riok3;30,37665358;-0,026814522;0,314823421;-0,085173213;0,932123686;0,999924868;0,030526456
66880;Rsrc1;5,37188955;-0,070534692;0,581330131;-0,121333281;0,90342706;0,999924868;0,044106905
66881;Pcyox1;29,30162199;-0,101880405;0,266089889;-0,382879656;0,701808996;0,999924868;0,153781069
66882;Bzw1;180,0651822;0,022556445;0,161926789;0,139300267;0,889212879;0,999924868;0,050994256
66884;Appbp2;22,12923393;-0,051871893;0,296745561;-0,174802591;0,861234752;0,999924868;0,064878454
66885;Acadsb;8,735416521;-0,334189264;0,469779936;-0,711374068;0,476852464;0,999924868;0,321615969
66887;Lonp2;25,97552105;0,037966228;0,315878118;0,12019265;0,90433054;0,999924868;0,043672802
66889;Rnf128;50,02160839;-0,196901942;0,236985109;-0,830862084;0,406051545;0,999924868;0,391418833
66890;Lman2;35,75534671;0,044494579;0,300696408;0,147971766;0,88236505;0,999924868;0,054351702
668917;Zfp133-ps;0,383159804;0,733372737;2,6838847;0,273250463;0,784660692;0,999924868;0,105318103
66892;Eif4e3;0,736945832;-0,00813899;2,004585836;-0,004060186;0,99676045;0,999924868;0,001409203
668923;Zfp442;1,122398939;-0,322371423;1,246114157;-0,258701357;0,795865673;0,999924868;0,099160227
66894;Wwp2;11,14305371;0,157582625;0,413338888;0,381243163;0,703022824;0,999924868;0,153030575
66895;Pxdc1;7,010453703;-0,211264683;0,513549557;-0,411381297;0,680792966;0,999924868;0,16698494
66897;Naa16;9,607664799;0,034831211;0,445764756;0,0781381;0,9377182;0,999924868;0,027927655
66898;Baiap2l1;32,93016067;-0,025713322;0,356145661;-0,07219889;0,942443628;0,999924868;0,025744617
66899;Fip1l1;28,93228485;0,033932197;0,269289046;0,126006601;0,899726699;0,999924868;0,045889392
66902;Mtap;74,8680979;0,092309781;0,183179093;0,50393186;0,614309261;0,999924868;0,211612937
66904;Pccb;19,87277786;0,013234455;0,315335545;0,041969435;0,966523064;0,999924868;0,014787778
66905;Plin3;51,84430348;-0,184206332;0,215598263;-0,854396176;0,392885514;0,999924868;0,405733983
66910;Tmem107;7,714356489;0,087569685;0,546709869;0,16017579;0,8727426;0,999924868;0,059113825
66911;Nudt16l1;29,64558785;0,0788306;0,268910427;0,293148173;0,769408897;0,999924868;0,113842796
66912;Bzw2;72,50026389;0,060527144;0,336339397;0,179958531;0,857185124;0,999924868;0,066925375
66913;Kdelr2;86,20407327;-0,063414033;0,25919431;-0,244658275;0,806721038;0,999924868;0,093276617
66914;Vps28;81,81184411;0,074391483;0,170182131;0,437128638;0,662018059;0,999924868;0,179130163
66915;Cops9;60,67007471;-0,020976112;0,189441664;-0,110725972;0,91183365;0,999924868;0,040084385
66916;Ndufb7;153,413949;0,163710161;0,16011688;1,022441613;0,306571934;0,999924868;0,513467606
66917;Chordc1;44,96409334;-0,082948767;0,220945877;-0,375425732;0,707343871;0,999924868;0,150369405
66921;Prpf38b;39,51107901;0,12436653;0,228576804;0,544090773;0,586379009;0,999924868;0,231821584
66922;Rras2;37,40426188;-0,081806486;0,299566838;-0,273082584;0,784789734;0,999924868;0,105246687
66923;Pbrm1;13,99927552;-0,106021785;0,367050039;-0,288848316;0,772697457;0,999924868;0,111990517
66925;Sdhd;244,5659518;0,061322245;0,234244062;0,261787831;0,793485022;0,999924868;0,100461267
66926;Trmt6;31,32032187;0,077160457;0,264343284;0,291894902;0,770366982;0,999924868;0,11330234
66928;Dmac1;40,79295702;0,039839436;0,248890695;0,160068003;0,872827506;0,999924868;0,059071576
66929;Asf1b;41,57088762;0,065568445;0,324882833;0,20182182;0,840056023;0,999924868;0,07569175
66932;Rexo1;15,23520861;0,136809329;0,355622432;0,38470388;0,70045682;0,999924868;0,154618632
66934;Dsn1;7,72852227;0,09040067;0,499603237;0,180944924;0,856410806;0,999924868;0,067317861
66935;Cir1;3,753607993;-0,002528041;0,694330802;-0,003640975;0,997094928;0,999924868;0,001263493
66938;Sh3d21;3,021712761;-0,003753442;0,812280474;-0,004620869;0,996313093;0,999924868;0,001604162
66939;Aagab;24,05069336;-0,004178852;0,292005909;-0,014310847;0,988581986;0,999924868;0,004987308
66940;Shisa5;39,97714388;-0,039729736;0,348738371;-0,113924188;0,909297891;0,999924868;0,041293816
66942;Ddx18;35,88648706;0,136252044;0,281453232;0,4841019;0,628313553;0,999924868;0,201823572
66943;Slc66a2;4,641351217;-0,082696378;0,633560053;-0,130526502;0,896149888;0,999924868;0,047619345
66945;Sdha;188,6008521;-0,013398642;0,213837269;-0,062658123;0,950038745;0,999924868;0,022258683
66948;Acad8;11,36623132;-0,036529902;0,406544346;-0,089854656;0,928402715;0,999924868;0,032263598
66949;Trim59;18,57918587;-0,020901359;0,344829781;-0,060613556;0,951666977;0,999924868;0,021515
66950;Pacc1;3,246386169;-0,0034881;0,743396775;-0,00469211;0,996256251;0,999924868;0,00162894
66952;2310030G06Rik;19,96317215;-0,058688281;0,361958429;-0,162140942;0,871194865;0,999924868;0,059884693
66953;Cdca7;59,92483252;0,156791704;0,669655891;0,234137721;0,814878063;0,999924868;0,088907374
66958;Tmx2;30,96758172;-0,02768099;0,257886646;-0,107337818;0,914520984;0,999924868;0,038806325
66960;Mindy3;24,62989558;-0,062848396;0,376569673;-0,166897125;0,867450995;0,999924868;0,06175505
66961;Neat1;33,65058681;-0,036778273;0,935334929;-0,039320966;0,968634491;0,999924868;0,013840071
66962;Swsap1;4,620443598;-0,082499259;0,625868521;-0,13181564;0,895130116;0,999924868;0,048113831
66964;Golt1b;14,89204582;0,019729403;0,356703341;0,055310396;0,95589118;0,999924868;0,019591546
66965;Ctu2;14,51153594;0,191166431;0,379076335;0,504295344;0,614053849;0,999924868;0,211793542
66966;Trit1;12,10634568;0,026090019;0,398474711;0,065474717;0,947796036;0,999924868;0,023285112
66967;Edem3;5,758122482;-0,128096614;0,566364518;-0,226173445;0,821066523;0,999924868;0,085621655
66971;Cdk5rap1;7,132517889;0,047123966;0,5063975;0,093057264;0,925858068;0,999924868;0,033455585
66972;Slc25a23;2,716699749;-0,00358819;0,987476194;-0,003633697;0,997100735;0,999924868;0,001260963
66973;Mrps18b;58,07907046;0,081795649;0,266261793;0,307200099;0,75869107;0,999924868;0,119935027
66975;Trappc13;17,49404529;-0,0032632;0,330968528;-0,009859547;0,992133347;0,999924868;0,003429953
66977;Nuf2;19,92681854;0,069772931;0,355525623;0,196252889;0,844412233;0,999924868;0,073445484
66978;Luc7l;14,86810557;0,069015074;0,358449249;0,192537923;0,847320865;0,999924868;0,071952099
66979;Pole4;14,23804309;-0,004112388;0,368233815;-0,011167871;0,991089513;0,999924868;0,003887119
66980;Zdhhc6;20,26788372;0,032088131;0,307921897;0,104208667;0,917003756;0,999924868;0,037628886
66983;Zfp830;8,377343453;0,039676198;0,468576961;0,084673813;0,932520715;0,999924868;0,030341512
66985;Rassf7;57,80065227;-0,005146007;0,317830769;-0,016191029;0,987081992;0,999924868;0,005646771
66988;Lap3;71,47150206;0,016396187;0,286292457;0,057270763;0,95432951;0,999924868;0,020301647
66989;Kctd20;16,23647413;0,174589278;0,345575418;0,505213244;0,613409069;0,999924868;0,212249808
66990;Tmem134;33,6812795;-0,007640199;0,357712921;-0,021358464;0,982959707;0,999924868;0,007464284
66994;Cep19;13,78265882;-0,055595178;0,379933593;-0,146328673;0,883661932;0,999924868;0,053713854
66997;Psmd12;99,87124101;0,130607492;0,152742676;0,855081867;0,392505828;0,999924868;0,406153891
66998;Psmd5;49,47977297;-0,083863258;0,218855196;-0,38319062;0,701578433;0,999924868;0,15392377
66999;Med28;13,48556979;-0,058397657;0,379417377;-0,153914029;0,877677523;0,999924868;0,056665024
67003;Uqcrc2;227,1049205;-0,065635932;0,146181436;-0,449003199;0,653429349;0,999924868;0,184801363
67005;Polr3k;22,11576245;-0,051583314;0,298019866;-0,17308683;0,862583177;0,999924868;0,064199016
67006;Cisd2;18,58652527;-0,139834886;0,334575176;-0,417947583;0,675985441;0,999924868;0,170062657
67008;Yae1d1;8,620412443;-0,045644141;0,46296501;-0,098590908;0,921463089;0,999924868;0,035522056
67009;Ttc23;3,24790232;-0,224646193;0,742963226;-0,302365157;0,762373713;0,999924868;0,117832087
67010;Rbm7;25,6137122;-0,073793765;0,278663922;-0,264812771;0,791153698;0,999924868;0,101739138
67011;Mettl6;9,623557375;-0,040355701;0,439060504;-0,091913758;0,926766561;0,999924868;0,033029645
67013;Oma1;19,19716308;0,053478128;0,347373328;0,153950011;0,877649151;0,999924868;0,056679063
67014;Riox2;15,02371433;0,092850799;0,358448933;0,259034944;0,795608279;0,999924868;0,099300706
67015;Ccdc91;15,13005627;-0,123549375;0,352336565;-0,350657263;0,725845491;0,999924868;0,139155817
67016;Tbc1d2b;9,138230025;0,035343904;0,451602681;0,078263273;0,937618632;0,999924868;0,027973771
67017;Fam210b;6,516843544;-0,004384987;0,535831529;-0,008183519;0,99347057;0,999924868;0,002844994
67019;Actr6;7,010219057;-0,003021507;0,512736111;-0,005892908;0,995298167;0,999924868;0,002046796
67023;Use1;34,93638114;0,046544962;0,249291954;0,186708639;0,851889082;0,999924868;0,069616948
67025;Rpl11;221,2691355;-0,014732497;0,194820579;-0,075620847;0,93972075;0,999924868;0,027001183
67026;Thap4;24,74623417;-0,005224748;0,283086879;-0,01845634;0,985274807;0,999924868;0,006442622
67027;Mkrn2;15,15064146;-0,074576409;0,357032372;-0,208878563;0,834543039;0,999924868;0,078551261
67028;Chmp1b2;6,357489538;-0,173477717;0,547531275;-0,316836179;0,751367911;0,999924868;0,124147357
67030;Fancl;6,622023849;0,269452312;0,527959993;0,510365019;0,60979576;0,999924868;0,2148156
67031;Upf3a;6,38169696;0,166489488;0,535045566;0,311168803;0,755672298;0,999924868;0,121666498
67035;Dnajb4;4,264261286;-0,515178218;0,674292864;-0,764027391;0,44485092;0,999924868;0,351785507
67036;Mrpl45;48,96068211;-0,018329875;0,211687658;-0,086589248;0,930998012;0,999924868;0,031051246
67037;Pmf1;60,71594366;0,170632397;0,332031849;0,513903703;0,607319318;0,999924868;0,216582904
67038;Ly6m;3,443974005;0,103720223;1,848902476;0,056098266;0,955263525;0,999924868;0,019876804
67039;Rbm25;25,09095542;0,097298916;0,287365055;0,338589937;0,734918664;0,999924868;0,133760723
67040;Ddx17;43,39348067;-0,012692065;0,21750473;-0,058353051;0,953467411;0,999924868;0,020694146
67041;Oxct1;102,1199238;-0,084310687;0,152305225;-0,553563986;0,579877279;0,999924868;0,236663908
67042;Ift27;7,990003815;0,177522801;0,48329908;0,367314585;0,713384376;0,999924868;0,146676406
67043;Syap1;25,75321296;-0,215206691;0,354365495;-0,607301484;0,543650854;0,999924868;0,264679926
67044;Higd2a;116,0654243;0,032660297;0,191731542;0,170343891;0,864739696;0,999924868;0,063114604
67045;Riok2;11,8592485;0,087142648;0,399899611;0,217911309;0,827498215;0,999924868;0,082232934
67046;Tbc1d7;5,523224179;-0,133664713;0,594749346;-0,224741253;0,82218057;0,999924868;0,085032791
67048;Vma21;6,497822939;-0,004544362;0,530063581;-0,00857324;0,993159628;0,999924868;0,002980943
67049;Pus3;5,478908437;-0,005151564;0,59741849;-0,00862304;0,993119894;0,999924868;0,002998318
67050;Nkap;6,624675492;-0,057334847;0,527839409;-0,108621762;0,913502499;0,999924868;0,03929026
67052;Ndc80;14,48005744;-0,000960962;0,374853585;-0,002563567;0,997954572;0,999924868;0,000889228
67053;Rpp14;22,57854517;0,011206791;0,307959098;0,036390516;0,970970976;0,999924868;0,012793752
67054;Paics;68,92380207;0,017846534;0,18925867;0,09429705;0,924873193;0,999924868;0,033917808
67057;Yaf2;13,67952827;-0,13670734;0,404051396;-0,338341463;0,735105881;0,999924868;0,133650103
67059;Ola1;65,86216238;0,036215691;0,187996637;0,192640099;0,847240839;0,999924868;0,071993119
67063;Pgap4;9,780176398;0,028649506;0,688645997;0,041602661;0,966815452;0,999924868;0,014656417
67064;Chmp1b;20,96400581;-0,055170161;0,351400539;-0,157000787;0,875244228;0,999924868;0,057870745
67065;Polr3d;17,10916442;0,354563736;0,338904033;1,046206894;0,295465521;0,999924868;0,529493192
67067;Romo1;65,98737072;0,061515852;0,241491267;0,254733235;0,798929145;0,999924868;0,097491736
67068;Dynlrb1;104,5276265;0,086991957;0,193531358;0,449497994;0,653072455;0,999924868;0,185038634
67070;Lsm14a;51,94044296;-0,030858383;0,210550105;-0,146560756;0,883478731;0,999924868;0,053803901
67071;Rps6ka6;2,225867732;-0,003579733;0,999361155;-0,003582021;0,997141967;0,999924868;0,001243005
67072;Cdc37l1;4,374082746;-0,086572311;0,643592384;-0,134514194;0,892995988;0,999924868;0,049150492
67073;Pi4k2b;24,4334486;-0,16492954;0,299175722;-0,551279824;0,581441867;0,999924868;0,2354937
67074;Mon2;9,250869503;-0,081136292;0,447434731;-0,181336599;0,856103381;0,999924868;0,067473788
67075;Magt1;26,06986789;-0,154255164;0,294077954;-0,52453835;0,599904154;0,999924868;0,221918131
67078;Pgp;73,52134688;-0,005579206;0,251660514;-0,022169574;0,982312688;0,999924868;0,007750246
67080;1700019D03Rik;1,984274402;-0,006040323;1,027969185;-0,005875976;0,995311676;0,999924868;0,002040901
67087;Ctnnbip1;5,489022029;0,25790735;0,583371019;0,442098325;0,658418057;0,999924868;0,181498267
67088;Cand2;2,001441361;-0,003948234;0,933195766;-0,004230874;0,996624261;0,999924868;0,001468545
67089;Psmc6;133,0183704;-0,020976601;0,153327107;-0,136809478;0,891181392;0,999924868;0,05003389
67091;Trappc6a;64,34884684;-0,179131014;0,210587508;-0,850625074;0,394977656;0,999924868;0,403427471
67092;Gatm;0,997428818;-0,743060214;1,377357904;-0,539482303;0,589554105;0,999924868;0,229476333
67095;Trak1;10,85622657;0,028762268;0,421206681;0,068285403;0,945558444;0,999924868;0,024311623
67096;Mmachc;11,45186091;0,121200702;0,440780924;0,274968119;0,783340732;0,999924868;0,106049291
67097;Rps10;571,7557495;0,016845447;0,197140638;0,085448884;0,931904532;0,999924868;0,030628576
67099;Mettl21a;4,384685626;0,079421642;0,645165689;0,123102706;0,902025768;0,999924868;0,044781056
